gene_symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
ACTN3,-4.239626626300597,3.5797777859887634,-10.80507197069998,6.402382099630904e-06,8.311222875477834e-05,4.279612542508044
OLFML3,-1.086620023895657,6.240420124071817,-10.805750162185197,6.399463417629222e-06,8.311222875477834e-05,3.8739758249014944
PRR32,-7.188533779596395,-2.0231198408366824,-10.83125023474599,6.290796948556389e-06,8.22740327375099e-05,4.504962457345477
APCDD1,-3.9241544693961083,4.762762653606834,-10.83175506094433,6.2886666826931166e-06,8.22740327375099e-05,4.046919664855107
PSMD5,-0.648708102804922,5.0053675415718155,-10.832059571294936,6.287382101284702e-06,8.22740327375099e-05,4.006290153671211
SCN3B,-1.3272449695143553,5.208538455560505,-10.8332002847843,6.282572602253771e-06,8.22740327375099e-05,3.977513160311023
ABR,-0.5399211508499269,6.776152131986984,-10.835503070445363,6.272876129029381e-06,8.22740327375099e-05,3.8848324726711922
RAB11FIP5,-0.99049968901857,4.778509083358525,-10.837296791734952,6.265334840892922e-06,8.22740327375099e-05,4.048154067536672
CFAP74,-3.4942925074378497,2.167239173719891,-10.843200861609578,6.24058432264315e-06,8.204657029446468e-05,4.519111245214631
RAB29,-1.2024649114323593,2.9616899522904827,-10.859259672912602,6.173817412008232e-06,8.129091865517837e-05,4.431432898914699
USP1,-0.6799712458546239,6.260933053386936,-10.86423623480704,6.153289645833907e-06,8.1081638187084e-05,3.9167524600319137
CCDC74B,-1.2075804136244312,3.9524832790315094,-10.864950989143066,6.150347660604106e-06,8.1081638187084e-05,4.243392370780513
CROCC2,-7.439003082006273,-0.9592332758941398,-10.871304866282802,6.1242638958114795e-06,8.088188219834346e-05,4.610399183862507
CD82,-1.0491752610591796,4.011685447960279,-10.887749222364361,6.057331637970023e-06,8.017946016099654e-05,4.246820355857324
SLC3A2,-1.0283063147190044,6.903357487899644,-10.890807751607836,6.044973512489156e-06,8.007645079110351e-05,3.924530075811477
POU4F1,-2.3280459851970234,1.3920472594792381,-10.904419382523365,5.990317285480083e-06,7.965392262812764e-05,4.618503456558459
GIT1,-0.5552577099458613,6.218990950061102,-10.906125668504977,5.9835050691329054e-06,7.962384426217241e-05,3.9492527320580706
DLGAP5,-0.8745025439252316,5.590105858835822,-10.906908840385539,5.980381227507194e-06,7.962384426217241e-05,3.9885715302929974
RAB37,-1.2130667719771306,4.725119046520981,-10.909473346523395,5.9701649747349885e-06,7.956733959854347e-05,4.111164363848791
SGO2,-0.9041770167091601,4.706088022996505,-10.91128532736072,5.9629583775808025e-06,7.953186634854151e-05,4.115993225875
RNF182,-1.1246236063516881,4.366746784264863,-10.917678824035953,5.937608118009e-06,7.932326499761471e-05,4.189637957111151
SPEF1,-4.571473011301587,-0.3496449045649674,-10.919113082558665,5.931937901428839e-06,7.932326499761471e-05,4.662271030154641
P4HA1,-1.0188840333279607,6.755803603321643,-10.92175472966395,5.9215102802540286e-06,7.928118469331694e-05,3.948967946682057
MATN3,-1.5458026639247224,2.562774287925588,-10.923329060746248,5.915305562706178e-06,7.925875347763813e-05,4.532817804518709
PRKCI,-0.5294123823043826,6.328866020864022,-10.9244187919487,5.911015013593911e-06,7.925875347763813e-05,3.9590454750674624
TEAD1,-0.6570195794775184,7.725768776283134,-10.930914012500816,5.885514032551161e-06,7.916265184904901e-05,3.95328031065735
SIGIRR,-1.0097425171828918,3.003089008508028,-10.932514888005608,5.879247798706436e-06,7.913919786889533e-05,4.477301597217229
FBXO2,-1.4971071263193811,2.3579048314924527,-10.948404591836345,5.817455915042102e-06,7.842809018283647e-05,4.573928783051253
MCCC1,-0.7042320270341005,4.497492549839579,-10.958115732621582,5.780050336044293e-06,7.80440592827462e-05,4.1914473164339245
GLDN,-2.718623571596016,-0.14175587493610944,-10.960618295360335,5.770454720989012e-06,7.797466190161136e-05,4.6923913810922055
ISYNA1,-0.5388617861882441,8.446333656134403,-10.963870287659297,5.758012264910146e-06,7.7866658905458e-05,3.9851521848634324
MKI67,-0.6687965029338274,7.075855909066665,-10.990146144675105,5.658575768467622e-06,7.675923827318986e-05,3.9962912866335927
GMNN,-0.9265749216286343,4.5170025024185225,-10.998758429360036,5.626404688734777e-06,7.63820447231729e-05,4.2170227475668405
ZFP42,-1.4900685083538727,1.6406700273360593,-10.99918529196764,5.62481549839888e-06,7.63820447231729e-05,4.668921609695456
LSM4,-0.6613584934379775,6.076936760129626,-11.002081667730883,5.614045722589819e-06,7.633270093208954e-05,4.025797729396803
TMEM120B,-0.7159023670264482,5.784487213773294,-11.00411836902276,5.606486392100975e-06,7.62891954707426e-05,4.044199904075363
CAST,-0.5412361585911247,7.12424637579999,-11.008040075750802,5.591962924002922e-06,7.615078537519621e-05,4.009099013766383
RUVBL1,-0.632344747531663,5.6878730177765355,-11.00943953518968,5.586790460288278e-06,7.613959989453628e-05,4.05545727494377
NPAS1,-1.7475770190985231,1.1985567582140766,-11.01190671492273,5.577684732474524e-06,7.613409136784063e-05,4.7013220641563205
SEMA4D,-0.903040491948357,4.21826525266405,-11.016286706878338,5.561560323810538e-06,7.598947942413211e-05,4.294108120389792
H2BFM,-1.662499718896391,0.29494049259522265,-11.0247627089463,5.530505363724666e-06,7.572637978076521e-05,4.734715929703924
IQSEC3,-1.9660163584065755,2.2705338447335897,-11.027973909379023,5.518790837391744e-06,7.56251533778529e-05,4.638442804260995
NOXA1,-1.7046116937249711,1.1605762160082895,-11.031668972971946,5.5053456267713825e-06,7.550003379535457e-05,4.71631838277143
KCTD17,-0.8218108192246616,4.806464763426599,-11.032295859613297,5.503068228233203e-06,7.550003379535457e-05,4.186238986524307
SLC36A1,-0.6723901254096578,4.522648368769572,-11.03405858177873,5.4966701519573404e-06,7.549939638077041e-05,4.241512152395558
WDR34,-0.9707988624838624,5.041139190100434,-11.042026187612052,5.467854479758251e-06,7.522168674629688e-05,4.155002443495986
DNPH1,-1.2413098360245818,3.4324672966568834,-11.044679830131606,5.458294988362995e-06,7.515582192479973e-05,4.481844197819374
OPN3,-1.0198172523841271,3.8863554381216603,-11.05724142336199,5.413296972819003e-06,7.470605972189254e-05,4.397280852268928
KRT7,-2.475327086993453,0.3029285894781389,-11.057548152004102,5.412203434006984e-06,7.470605972189254e-05,4.756105766324717
PLA2R1,-1.9398826467468335,2.10861396410505,-11.057833161914413,5.411187548403708e-06,7.470605972189254e-05,4.674229106226219
SHB,-0.9618281229594512,4.482338742530803,-11.065104056117237,5.385343528441089e-06,7.46145102170947e-05,4.272353888131451
ALDH1L2,-2.075183069324006,1.9891024409616362,-11.090997748038363,5.294425007890167e-06,7.352947874053176e-05,4.707103486392258
DPY19L1,-0.6523354013150371,6.000853476621362,-11.091010513536416,5.294380612536262e-06,7.352947874053176e-05,4.094417006822631
CACNA2D3,-2.8821833595771142,0.2088673482288856,-11.098661496385724,5.267847366016831e-06,7.333497299755651e-05,4.7833748029079475
CELSR1,-1.1903659668168292,5.576425869191535,-11.102690413336006,5.2539353080739786e-06,7.319953340444789e-05,4.133183996382556
ZIC2,-3.6572836315708286,3.896932714839867,-11.106649844255326,5.240303369971306e-06,7.312605157187232e-05,4.430394586451758
KIFC3,-0.6852580593438322,6.099596565091843,-11.112717787470572,5.2194890292252825e-06,7.289372587582858e-05,4.105523622061243
NEFM,-3.826272979517352,6.435255783090724,-11.123140277998843,5.183953963120621e-06,7.251319776230835e-05,4.101707127845275
CFAP61,-3.9702176039405184,0.03400564825542011,-11.123893503636808,5.181396414686299e-06,7.251319776230835e-05,4.799283497254493
APBB2,-0.5929347960545526,5.401920878010947,-11.12518231565572,5.17702358897082e-06,7.251319776230835e-05,4.167477978326387
LRRC6,-1.889181099720039,2.093211239106223,-11.125896960271884,5.174600648750916e-06,7.251319776230835e-05,4.722402963233156
MDGA1,-2.0949950252135623,3.6125227855175925,-11.126847242568886,5.171380771601945e-06,7.251319776230835e-05,4.504702363143318
CBR1,-1.7047553775790099,1.7765722348033581,-11.138527657298743,5.131986810288636e-06,7.226272461699253e-05,4.75515034535289
VARS,-0.6415744014820808,6.702128048098924,-11.174980815409938,5.011193415179004e-06,7.077552346425939e-05,4.134607317363136
MYO15A,-1.3028705929360611,2.1302761760725137,-11.190339334978882,4.961259098644164e-06,7.0297225074635e-05,4.76327544018635
CPVL,-0.9842603887829919,4.0312059957096995,-11.191097140467129,4.958809791197643e-06,7.0297225074635e-05,4.461186494751722
FAM83D,-1.120428552171488,4.104066794542576,-11.194754303325341,4.94700852720103e-06,7.022521406229563e-05,4.447664863478147
DAG1,-0.8578417270143026,7.322331000274062,-11.19570654171864,4.943940935538471e-06,7.022521406229563e-05,4.144991527947672
C3orf70,-1.6610531227011558,3.5682371360052834,-11.196407356350552,4.941684658351165e-06,7.022521406229563e-05,4.562861914239901
SEMA7A,-0.8689122648458745,3.6817768473139405,-11.19822288846483,4.935844917122312e-06,7.022521406229563e-05,4.541133946244278
MCM2,-0.9451465887867743,6.445398258040707,-11.199802914684419,4.93076899766148e-06,7.022521406229563e-05,4.156961258812922
SLITRK5,-1.3943139339303054,2.7026188174206633,-11.201065583775614,4.926716818946625e-06,7.022521406229563e-05,4.709370828077528
C11orf16,-5.07246638778034,-1.6153852618737465,-11.206430191502173,4.909542276030312e-06,7.007510627100687e-05,4.76665632573048
SKIDA1,-0.8921967773120647,4.711168158931166,-11.213327484924589,4.887559618080813e-06,6.981829041371115e-05,4.334152370618096
CLUL1,-3.0864370756245787,0.6888741081610034,-11.21915068489633,4.869086280842337e-06,6.961122616704253e-05,4.855857693671107
LIMS2,-0.930375070750193,4.719650455140206,-11.226054617602665,4.847285973783947e-06,6.935622015964455e-05,4.341723233837582
PIEZO1,-0.6081330006700103,6.487997924517367,-11.234665647304288,4.820248688636518e-06,6.913896049381182e-05,4.181108901105665
NTN4,-1.4299904583763765,2.2775106369622136,-11.239963257772782,4.8036991849484845e-06,6.907143141940307e-05,4.7837171861203345
TMEM255A,-2.3872644669754917,1.9687377383241085,-11.249252493277098,4.774833830685136e-06,6.876939687502814e-05,4.81645780018531
RAC3,-1.0144346566805962,3.557561803695739,-11.257731961643215,4.748654717282913e-06,6.844868937210354e-05,4.6081490769449704
NIPSNAP1,-0.5609263252944903,7.1213945220922605,-11.258993448725494,4.744773852700775e-06,6.844868937210354e-05,4.191233327416963
CCDC160,-1.712522165640912,3.317024307512817,-11.26482477729376,4.726880461621712e-06,6.824726171445406e-05,4.658646701955109
HOXB4,-0.7229683068540753,5.299523849735635,-11.27725242604422,4.6889985973894744e-06,6.775622333255031e-05,4.289065425755993
MTFP1,-1.2954946077131118,2.566715663438827,-11.281754177974433,4.6753606087960445e-06,6.761498784572065e-05,4.781650914895225
FABP5,-0.9168879202074169,4.811079098663804,-11.300526187077791,4.6189692799995186e-06,6.707663355245774e-05,4.378486775470574
UVRAG,-0.6261571636147005,4.932853041182215,-11.317998253490437,4.567168577536906e-06,6.648991924984885e-05,4.37056517521296
SIX1,-3.7001394624042105,-0.009365279213552494,-11.336038231245405,4.5143677083065096e-06,6.588567183290709e-05,4.9334451985476
AGAP1,-0.6015775753996593,6.016452772821962,-11.336131794909821,4.514095651729283e-06,6.588567183290709e-05,4.27023926152709
TMEM139,-2.2866944783188368,-0.3541905354039537,-11.341957613044977,4.4971920401042865e-06,6.579963504162618e-05,4.928823865427036
RP11-15H20.8,-1.3098359238058617,3.0704201814407837,-11.34200145059997,4.497065115215001e-06,6.579963504162618e-05,4.7538569483135475
MSX2,-2.430529478975003,4.996003249268344,-11.34348194673009,4.492780928148506e-06,6.579963504162618e-05,4.378717085284137
MFSD4A,-1.3589022833942954,1.9855359417554643,-11.343930620820396,4.491483482328674e-06,6.579963504162618e-05,4.878917716140564
CD36,-3.4181159887938843,2.216338882339732,-11.346677978648074,4.483548027863693e-06,6.579963504162618e-05,4.8617443965159275
AIM1L,-2.6971749456538423,-0.7523565110606972,-11.355987453288684,4.456775439764833e-06,6.561844217751602e-05,4.91991918737452
MTND5P11,-2.069957847701401,0.4173388069715815,-11.361164478527932,4.441964845687441e-06,6.553958080496166e-05,4.951205742146401
FRMD3,-1.7887983925657345,3.669092712226729,-11.368371732406763,4.421438071940353e-06,6.534691285547656e-05,4.66319198485313
CCDC88C,-1.3818876027107425,4.821599426380213,-11.379376474461909,4.390300988895155e-06,6.499651184828793e-05,4.432644309995943
CDS1,-1.2655832944158694,2.9495750989067,-11.393663579958728,4.3502435026631556e-06,6.445801105258472e-05,4.80778100679227
COCH,-1.6116463222528024,2.6616407724844535,-11.39933579201547,4.334454009088914e-06,6.427848364834484e-05,4.8504517854401
ATP7B,-0.9614043420488079,5.916227276203591,-11.401932091198026,4.3272482851695815e-06,6.42260540646162e-05,4.322525129795769
AKAP14,-6.518524155451411,-1.8342185630564936,-11.404502195506582,4.32012851146064e-06,6.42260540646162e-05,4.857626463898832
CD300A,-3.3409092690034017,-0.6237589189876214,-11.411034947492515,4.3020904556427545e-06,6.401554496878619e-05,4.9598616925823285
LAMC2,-1.7585483957242256,2.3779714418634432,-11.424559286488208,4.2650156356635655e-06,6.35178796667887e-05,4.898970943502183
S100A16,-0.8373086932559306,4.21245823916048,-11.444772705242249,4.210270906678227e-06,6.28360664672795e-05,4.600260939316563
COLEC12,-2.177490342499735,7.947252200764739,-11.445824087104812,4.20744508190234e-06,6.28360664672795e-05,4.3270092534604885
MAATS1,-1.9618721773087988,2.97380622468165,-11.447283500222824,4.203526111881499e-06,6.28360664672795e-05,4.840830162911022
CFAP73,-5.024289527609627,-0.6479727037875344,-11.45027135580262,4.195515590435346e-06,6.28360664672795e-05,4.982283257923731
FER1L4,-1.6769506112927943,3.443919381605199,-11.452515023556316,4.189511528939714e-06,6.28211330290626e-05,4.765523661955898
CBLN1,-2.342090842894429,2.9503791950557536,-11.453514957650407,4.186838811993109e-06,6.28211330290626e-05,4.848527822018087
CEP78,-0.5595811214267377,6.148724072659515,-11.45899549198761,4.17222390264837e-06,6.266930993342817e-05,4.351444288785062
AK4,-1.1360745363717086,5.521891314054482,-11.462616786680234,4.162598460904703e-06,6.257844541870395e-05,4.395995191724417
RBM41,-0.9013729737040874,4.6937890173215395,-11.464888527768377,4.156572880834191e-06,6.257844541870395e-05,4.515699135310715
FAM13C,-0.8946269361137347,4.886781003256081,-11.465120049066462,4.155959342654278e-06,6.257844541870395e-05,4.482156494460957
SIGMAR1,-0.902416369863638,5.353834957167485,-11.4713211742866,4.139563971702952e-06,6.250062980226916e-05,4.42029894448714
TIMELESS,-0.7770038093054561,5.935293663450598,-11.507135048515826,4.046284197190027e-06,6.13782939663864e-05,4.3957571451039605
CFAP52,-4.396610204519028,0.3207139632405639,-11.523480933034268,4.0044967748391105e-06,6.098754487633559e-05,5.053746398715204
FGF11,-1.7798952489030992,3.194278901112757,-11.529941143134614,3.988115413375411e-06,6.084396828130454e-05,4.862586379119951
EPHA2,-0.8774009115019723,6.424342280095914,-11.530499429546987,3.986703286218553e-06,6.084396828130454e-05,4.392930377621866
SERTAD2,-0.7598145672643559,6.016616995370988,-11.534015907266282,3.977821623745842e-06,6.079292628290697e-05,4.410277956506697
DEPDC1,-0.9860926737625206,5.040571027670469,-11.541576152435495,3.958801673977744e-06,6.0608110667486046e-05,4.511542592841796
BCHE,-0.9289700911625736,4.321955633865004,-11.54653024580256,3.946393653942055e-06,6.052405131492728e-05,4.647495413836703
CLSPN,-1.374966959202454,4.838678573336211,-11.548082063878764,3.9425159614717835e-06,6.0517620008591875e-05,4.548292537123553
ANO8,-0.7927701151944193,5.014877853658021,-11.548685489306868,3.941009274278626e-06,6.0517620008591875e-05,4.520402625528773
SLC48A1,-1.4798967301138286,4.194623299699913,-11.556936308702598,3.920472637847571e-06,6.03729575119262e-05,4.682152220994157
USP43,-1.786669451485199,2.352889111679527,-11.560242017948356,3.912278343232657e-06,6.031802531121433e-05,4.9921020960521165
SLC6A9,-1.153051487873741,3.4881681423567463,-11.563215007493499,3.904925234882493e-06,6.0257748399654975e-05,4.833137549084158
FRMD4B,-0.8692493181638472,7.363618206970056,-11.563698698877134,3.90373038787939e-06,6.0257748399654975e-05,4.406793706491795
PSMG3,-0.8471770032505752,4.304522767515193,-11.56517047163826,3.90009724123145e-06,6.0257748399654975e-05,4.664138084630324
PHGDH,-1.4608447505937958,7.843275553006599,-11.571530955561249,3.884439679361249e-06,6.0207094729089896e-05,4.414650902594014
CCDC89,-3.723890031019383,-1.634362506492759,-11.573766569897924,3.878953064446732e-06,6.017535432158987e-05,4.975019713639451
MAP3K19,-7.16917692872613,-1.253797490920346,-11.576236915603788,3.8729004976878494e-06,6.013477001689412e-05,5.0138672364685934
ERLIN2,-0.5579515604812242,6.374931120164103,-11.602731131780653,3.8086500807291063e-06,5.9400684280462236e-05,4.444794589869645
FGD4,-0.7843798424079562,4.466586548387435,-11.604883773100896,3.8034825941110213e-06,5.9373007952139844e-05,4.6575889357379
ZDHHC11B,-1.5910455499617357,2.4262582577686516,-11.615053712942041,3.77917558559436e-06,5.904624426099617e-05,5.021305894764254
ZDHHC9,-0.7323360209456489,5.6032727376655815,-11.61612290065658,3.7766302915909485e-06,5.904624426099617e-05,4.495986588404664
AMOTL2,-0.9918007094158448,7.335988944792332,-11.623235263890573,3.7597476302153183e-06,5.884778513518592e-05,4.448425426663025
CLCNKB,-1.4147143065834358,2.5506338792954364,-11.62338990823421,3.7593814929779044e-06,5.884778513518592e-05,5.0138301274790305
GRB10,-0.8915877675557979,5.531167984973285,-11.627367062733454,3.7499788975792648e-06,5.880007233758024e-05,4.5105293321701865
PTK2B,-1.3830129208403537,4.188389030308615,-11.628057738058912,3.748348730511277e-06,5.880007233758024e-05,4.732607650610317
TMEM246,-0.9535113899292478,3.5501712452737038,-11.641190627644228,3.7175028120283494e-06,5.84479620015131e-05,4.874471410749447
ABHD8,-1.174540623637431,3.2733889489806733,-11.645545612492825,3.7073370713269822e-06,5.83930615761934e-05,4.927690157198894
NPR2,-1.0078068102211648,3.9000683231866704,-11.66429302875978,3.663930563927761e-06,5.78656326156786e-05,4.819540558236202
TRIB3,-1.0272282421633112,3.234014239157279,-11.667877677428882,3.6556960978411483e-06,5.7787738045277556e-05,4.949381432600504
LRRC10B,-3.7744197807870132,0.754524486646208,-11.669935536966626,3.6509782868028615e-06,5.776534271316752e-05,5.142932915720094
LRRC4B,-0.9946203650652716,4.747230620038699,-11.677185041665211,3.6344126189607955e-06,5.7607415234778046e-05,4.653775322236928
CD200,-0.5960137349523764,5.245123267238591,-11.692533571728193,3.599617987455952e-06,5.714985410734602e-05,4.5881166403247615
RHOU,-0.6529448656888235,6.981927345225638,-11.69971756862427,3.583460799773901e-06,5.69849971655421e-05,4.5033405741833565
OR7E12P,-2.4891099901540312,1.1238183705070877,-11.702038949455774,3.5782573231647504e-06,5.697536387448586e-05,5.155484249298304
SIX4,-0.8491926358456703,3.924654272052953,-11.711332518049364,3.557510240523712e-06,5.669660446167982e-05,4.846419476703103
ZFP36L2,-0.7159708241859928,6.032379278771909,-11.713017319853352,3.5537635574922032e-06,5.6688521871062955e-05,4.534325645552844
PDE4DIP,-1.804750897659714,6.4261006414068484,-11.71452244728937,3.550420185713381e-06,5.6686863895801506e-05,4.521259165924732
RAB33A,-1.6595091589093431,2.0417698361576724,-11.71530391093529,3.548685697693961e-06,5.6686863895801506e-05,5.119850639234247
VEPH1,-3.177625455861579,0.1761781678787316,-11.720018927735152,3.5382407197704305e-06,5.665065031544003e-05,5.173609321043182
ASNS,-1.1106391866636063,5.553610051765574,-11.726925071865844,3.5230041218528643e-06,5.6558760668168146e-05,4.577402492288828
TRIM25,-0.9523998393452429,3.833677506699327,-11.728849863163903,3.51877072058334e-06,5.654267111064083e-05,4.877370727845323
FAM162A,-0.8781437577933326,4.757848087163117,-11.729427802904858,3.51750071130739e-06,5.654267111064083e-05,4.687845483929177
BTG3,-0.959521050287325,5.12810016122366,-11.729602769509587,3.5171163277888636e-06,5.654267111064083e-05,4.629345035339142
SEMA3A,-0.8446581295978577,6.023896916390615,-11.733851774917067,3.5077961769627946e-06,5.652203066360216e-05,4.549139805702209
MYEF2,-0.7311557827878268,6.496407860529333,-11.738327931222948,3.4980077764226953e-06,5.641625629458133e-05,4.536142650276215
AIFM3,-4.0005981675212725,0.42554644125654906,-11.74320461786994,3.487378417826313e-06,5.629671119330503e-05,5.1901734211014245
KIAA1211L,-3.064058766166911,-1.0914938414211077,-11.744775207775715,3.4839628472949233e-06,5.629671119330503e-05,5.124181628827248
RBM47,-1.4997263669369145,4.856770297357413,-11.753319268309719,3.465447746300983e-06,5.6189711305021753e-05,4.687317703291578
ARMC3,-6.767453375161398,0.1578264614734414,-11.757079499664904,3.4573343269577466e-06,5.612235008110725e-05,5.195817313025753
DYNLL1,-0.7025375395768751,7.027311737755076,-11.758611548512725,3.4540347594631316e-06,5.61208488912213e-05,4.543714360501971
C2CD4C,-1.2719020854320546,3.878585324414424,-11.770508783064987,3.428531820507113e-06,5.596630440956526e-05,4.896281977380166
SNX2,-0.6822786588825993,6.454014824381879,-11.783617662514343,3.400676296298232e-06,5.5563430914026856e-05,4.568332304772651
CFAP45,-3.9426275123978605,1.2709343271970137,-11.78584063991292,3.3959778760130587e-06,5.553852042275936e-05,5.204032712214941
C21orf58,-0.8860675134469242,4.001872251009583,-11.789887837696062,3.3874425530331584e-06,5.5450755131456726e-05,4.883350940036645
SNTB1,-3.4030634986207184,2.282277242871703,-11.793895416606054,3.379014529066196e-06,5.5416471643982536e-05,5.151960488640004
SOX2,-3.533476273303695,2.6391476230904782,-11.807060768169604,3.351492913690006e-06,5.512008881265171e-05,5.125128315174069
C1QL1,-2.2078964145704827,1.9279351828945759,-11.807265360200788,3.351067214811094e-06,5.512008881265171e-05,5.186912853542625
SLAIN1,-1.1797287131979934,3.8444915548350345,-11.819035629253133,3.3266785608761315e-06,5.481501707793919e-05,4.936124191924176
CFAP99,-6.862372638061812,-1.656125865383127,-11.84743245862175,3.268655569504293e-06,5.406257449031722e-05,5.123500360984017
SEMA3F,-0.7662445778590738,4.741379442115214,-11.871231599131875,3.2209020683174263e-06,5.3369088564677954e-05,4.787718784830913
MCM5,-0.8297884499990431,5.855314536919039,-11.872372184895124,3.218633223073781e-06,5.3369088564677954e-05,4.653765121095223
HLA-DQB1,-1.489112711192513,2.5427289703366642,-11.876855046028522,3.209733331288224e-06,5.3340098351578944e-05,5.181166364029792
MGST1,-1.6422800345490653,5.258582133846493,-11.881285667187505,3.2009643161873417e-06,5.3244937803196096e-05,4.715979987190886
KIF18B,-1.004360430062945,4.401918034080682,-11.888617012313727,3.1865132998145124e-06,5.305499165885266e-05,4.865039572716719
CLEC11A,-1.063509014364591,4.50747660445654,-11.893115624252461,3.1776822631918316e-06,5.295834468913702e-05,4.84663152311345
CFAP221,-1.3314305802993296,3.180957752331348,-11.897410500631283,3.1692768266504848e-06,5.286864853580908e-05,5.110984724055685
SSPN,-2.1544541958342274,1.8755176835176552,-11.91561878752179,3.1339180938814484e-06,5.2428711974026264e-05,5.259289050028638
KCNK15,-2.910151765389487,-3.0912709568818157,-11.936222416876412,3.0944414055099186e-06,5.181782789953882e-05,4.933271335023845
TWIST1,-1.1533549982608537,4.653793264622461,-11.936851921312767,3.093244099867208e-06,5.181782789953882e-05,4.848028219149247
NUP210,-1.4396270363540156,5.568301606054899,-11.942726167088653,3.0820964557435777e-06,5.1710072750773604e-05,4.723850771402692
GSTA3,-5.575958757126323,-3.356714913229807,-11.944059778015658,3.079571935268204e-06,5.1710072750773604e-05,4.878869758460479
CCDC109B,-0.9712149871110345,3.622518782854723,-11.958855809146423,3.0517184681575032e-06,5.134809757143091e-05,5.073888951742381
TMSB4X,-1.1068080953983337,9.277037048203226,-11.96243264286904,3.045027660645892e-06,5.128483063873192e-05,4.7057597938501665
PLEKHB1,-2.932445119163393,2.2009641742766393,-11.96463073638256,3.0409240969801778e-06,5.128483063873192e-05,5.268523447359211
CBSL,-1.5642333094580279,5.098480049550023,-12.001566800854736,2.972890439652074e-06,5.021487432767533e-05,4.818992759196675
PTPN14,-0.9047363203735372,6.55846672707377,-12.023037145808685,2.934130636677295e-06,4.970411617736301e-05,4.729672384899404
IGFBPL1,-1.9165347168205327,3.2682414529110724,-12.023498933211563,2.9333032472451876e-06,4.970411617736301e-05,5.179785965163959
DNAI2,-6.564288967326449,-1.8032478010383262,-12.025526795662175,2.9296730070794535e-06,4.970411617736301e-05,5.20006854215047
ZNRF2P2,-2.4304415574818483,2.0827014731916735,-12.03335354505987,2.9157089882285865e-06,4.96322875340584e-05,5.3208162087407915
SLC31A2,-1.6405294998794933,1.746461026464535,-12.044855549931986,2.895323333463061e-06,4.942952489001961e-05,5.3476121849244755
FBXO24,-1.4419798193740598,1.9950548601403724,-12.073591547951622,2.8450892936821763e-06,4.8762211116693834e-05,5.351907348955356
IL5RA,-4.924825299862022,0.6810099366386857,-12.074300340723134,2.8438626771488966e-06,4.8762211116693834e-05,5.391710313501564
HYDIN,-2.9755232391689534,2.7932866438294814,-12.076586639267797,2.8399101231157344e-06,4.8762211116693834e-05,5.282003940583063
FAM171B,-1.0041628982401933,4.291126909670682,-12.078523993834443,2.836565655919007e-06,4.87593933329339e-05,5.015462605005476
CHAF1A,-0.8980165749110354,5.396207581790492,-12.092383298919561,2.8127689527129015e-06,4.839787994446712e-05,4.842331772888384
FAT2,-1.9833350780575907,0.9133182738676232,-12.09312522432194,2.811501393778093e-06,4.839787994446712e-05,5.4016689647237
RSPH1,-4.519252379480644,1.448705934118305,-12.097801881695762,2.803526217359425e-06,4.838156339011102e-05,5.392730422657142
TEKT1,-8.317927072861433,-1.2152281282453778,-12.110273387025877,2.782382394865137e-06,4.8111570679589956e-05,5.315566666893921
CPLX2,-3.8186103440120602,0.2709051020580229,-12.17536670974435,2.6748933923069306e-06,4.666795560516349e-05,5.447267722482215
RAD54L,-1.1750324394460256,3.7057290096986253,-12.188278100330805,2.654132021315401e-06,4.64446562409982e-05,5.208732597826884
LGI2,-1.3380644014911969,5.5860420913474655,-12.189590243098536,2.6520322693777062e-06,4.64446562409982e-05,4.8883310263908495
DNA2,-1.0672553762218402,4.084262454675969,-12.20611274954131,2.625751352144923e-06,4.6212319103607786e-05,5.143387038893752
LNX2,-0.8767279224217868,4.7024022645604955,-12.214354553323753,2.6127513580448565e-06,4.604283586548534e-05,5.024665040552367
GALNT7,-0.6076169547061774,6.030875907501963,-12.241199601551212,2.5709069988571414e-06,4.5351110456654355e-05,4.892629606113614
HABP4,-0.7494535744298805,5.340276495162545,-12.246615781061957,2.5625562338774226e-06,4.524941628316954e-05,4.951551339450454
TCEAL3,-1.3334075614424616,4.295559609124762,-12.265855622146628,2.53313748431586e-06,4.4820397207323796e-05,5.138218481522226
C8orf88,-1.4911873164811502,2.645940197337766,-12.277621788929883,2.5153335488727535e-06,4.4550426894457804e-05,5.426701499368635
KCNC3,-0.7047035145630778,5.254953333075208,-12.279884460007406,2.511925946154395e-06,4.453514906966135e-05,4.983928658330665
SHISA9,-1.361244755880143,4.245179387334989,-12.281727555644764,2.5091540627549275e-06,4.453514906966135e-05,5.159102941148069
REEP2,-1.4585532182898815,4.030866928158197,-12.282880275135122,2.5074222032706432e-06,4.453514906966135e-05,5.204767030738811
ZMYND10,-4.350097248683558,1.5651771014669782,-12.285196037954945,2.50394703351203e-06,4.453514906966135e-05,5.50352045833073
CHAF1B,-1.1842043297078306,4.167693599925631,-12.289272576219982,2.4978426872069856e-06,4.453514906966135e-05,5.180293368390676
MYO3A,-1.7706685133177058,1.7204628049872264,-12.291037173987464,2.495205508301074e-06,4.453514906966135e-05,5.501036155147414
ULK2,-0.6466991807064124,6.020656981444295,-12.311371470534493,2.465040824956218e-06,4.4196464544988585e-05,4.939615193769539
